date,code,open,high,low,close,preclose,volume,amount,adjustflag,tradestatus,pctChg,signal_close,chain_return_error_pct,action_ratio,stage,stage_v3,ordinal,vr,r3,r5,clv,upper,bias20,decelerate,gap,rt_cash,rt_pct,pt_cash,pt_pct,extra_cash_needed,later_open,down,env_MKT20,env_REL20,env_VOL,env_ACT,signal_BASE,signal_MKT20_high,signal_MKT20_low,signal_REL20_high,signal_REL20_low,signal_VOL_high,signal_VOL_low,signal_ACT_high,signal_ACT_low,feature_valid
2022-01-14,sh.601138,11.47,11.48,11.29,11.34,11.55,47841809,543378765.04,3,1,-1.8182,86.23117516665944,1.8181818170148745e-05,1.0,R,R,877,1.885923467731512,-3.428093645484942,-2.8595458368376736,0.1904761904761907,0.0714285714285741,-3.452311293153876,True,-0.6926406926406892,96.90263565000298,0.8448355331299301,-162.96743064999885,-1.4208145653879585,0.0,11.42,1,-0.025323783498563457,-0.0016349359622620518,-0.28557285867869964,-0.003228242275872484,False,False,False,False,False,False,False,False,False,True
2022-01-17,sh.601138,11.34,11.49,11.34,11.42,11.34,21963759,250973862.85,3,1,0.7055,86.83950797206798,3.262786596125444e-05,1.0,R,R,878,1.485644190696102,-4.303797468354443,-4.142011834319536,0.2631578947368441,0.0526315789473669,-4.925592119052613,False,0.0,-112.94193039999736,-0.9959605855378958,46.97811040000262,0.4142690511464076,112.94193039999736,11.46,0,-0.04183930083569698,-0.017081860990029063,-0.282339841749932,0.010084392870356229,False,False,False,False,False,False,False,False,False,True
2022-01-18,sh.601138,11.45,11.95,11.41,11.72,11.42,64850574,762721603.28,3,1,2.627,89.12075599234997,2.977232924461504e-05,1.0,R,R,879,0.7026897100274176,-3.384094754653144,-4.515050167224077,0.5333333333333325,0.4666666666666674,-3.965017028970274,False,0.2626970227670666,-303.26097635000093,-2.648567479039309,236.46916135000268,2.065232850218364,303.26097635000093,11.5,0,-0.024969360172568567,-0.03433871231507546,-0.27646289501459076,-0.022257292876241896,False,False,False,False,False,False,False,False,False,True
2022-01-19,sh.601138,11.72,11.79,11.6,11.64,11.72,23346247,272351429.0,3,1,-0.6826,88.51242318694145,6.143344710829446e-06,1.0,R,R,880,1.9832755538053,1.4718614718614689,-1.097046413502112,0.5740740740740758,0.4259259259259241,-1.284480943356514,False,0.0,46.37226040000152,0.3956677508532553,-113.54778040000028,-0.968837716723552,0.0,11.74,1,-0.006591575989538523,-0.02481338268814748,-0.15185512663397271,0.017989796415000425,False,False,False,False,False,False,False,False,False,True
2022-01-20,sh.601138,11.69,11.87,11.62,11.77,11.64,33691175,395932097.1,3,1,1.1168,89.5009639957303,3.8487972504608337e-05,1.0,R,R,881,0.7457974974468462,2.645502645502651,-1.5228426395939132,0.210526315789479,0.368421052631572,-1.7472777918460358,True,0.4295532646048094,-113.64875539999775,-0.9721878135158064,46.27128540000044,0.3958193789563767,113.64875539999775,11.68,0,-0.018467086832396507,-0.0235082218095789,-0.15342071496969845,-0.028120980796924266,False,False,False,False,False,False,False,False,False,True
2022-01-21,sh.601138,11.71,11.76,11.56,11.61,11.77,23088607,268483719.11,3,1,-1.3594,88.28429838491324,1.1724723870010225e-05,1.0,R,R,882,1.092241543162941,3.0647985989492144,1.904761904761898,0.6000000000000014,0.3999999999999986,-0.5912162162162282,False,-0.5097706032285321,66.40265550000379,0.567059397950502,-133.49739549999805,-1.1400289965840995,0.0,11.7,1,-0.0186480892353591,0.006893261359624425,-0.1805797389160888,-0.04307202280974165,False,False,False,False,False,False,False,False,False,True
2022-01-24,sh.601138,11.55,11.64,11.43,11.49,11.61,39787879,457758617.97,3,1,-1.0336,87.37179917680045,8.268733852068166e-06,1.0,R,R,883,0.7510353015207268,-0.9385665529010212,2.3809523809523947,0.2499999999999955,0.2499999999999955,-1.768339114984352,True,-0.5167958656330685,26.705375300001386,0.2312153705627825,-93.23465530000044,-0.8072264528138567,0.0,11.6,1,-0.033148492820775366,-0.001764225383713458,-0.17612706298209968,-0.04761968848468345,False,False,False,False,False,False,False,False,False,True
2022-01-25,sh.601138,11.56,11.56,11.28,11.31,11.49,31780788,362379066.31,3,1,-1.5666,86.00305036463125,2.0365535251309907e-05,1.0,R,R,884,1.252413753680883,-1.2886597938144284,0.6129597197898518,0.2857142857142869,0.4285714285714261,-2.5817118148289357,False,0.6092254134029584,216.78208125000236,1.875277519463688,-282.9680462499995,-2.4478204692906527,0.0,11.48,1,-0.02596658672957708,-0.01493491577459638,-0.1665520577311731,-0.015468760205351484,False,False,False,False,False,False,False,False,False,True
2022-01-26,sh.601138,11.31,11.38,11.16,11.25,11.31,25167203,283709781.08,3,1,-0.5305,85.54680076057485,3.978779850477565e-06,1.0,R,R,885,0.9785565066145192,-3.908241291418857,-3.4982935153583528,0.1071428571428607,0.0,-3.793807417488937,True,0.0,27.190055300001163,0.2404072086649086,-92.74997529999884,-0.8200705154730225,0.0,11.36,1,-0.050584682008645965,-0.013157039845658525,-0.1593556807023896,0.0038487617495968074,False,False,False,False,False,False,False,False,False,True
2022-01-27,sh.601138,11.25,11.27,11.06,11.13,11.25,25499907,283594400.87,3,1,-1.0667,84.63430155246205,3.333333333976896e-05,1.0,R,R,886,0.7708558853328422,-3.100775193798444,-3.350515463917525,0.4090909090909072,0.3181818181818185,-3.97746671218846,False,0.0,87.34182559999948,0.7763717831111066,-152.5382355999987,-1.355895427555544,0.0,11.21,1,-0.04805461209662565,-0.01833542939715005,-0.15575750224772622,0.006630892534905675,False,False,False,False,False,False,False,False,False,True
2022-01-28,sh.601138,11.14,11.21,11.06,11.11,11.13,33685874,374669466.35,3,1,-0.1797,84.4822183511099,5.480682824937633e-06,1.0,D,D,887,0.7763810563975456,-3.1331592689295085,-5.4375531011044975,0.3333333333333361,0.0952380952380936,-4.688503532434174,True,0.0898472596585708,-2.4819298499963622,-0.0222794421005059,-62.45194515,-0.560609920556553,2.4819298499963622,11.1,1,-0.05636719175050364,-0.008338690602437415,-0.15957593699497097,0.010195230565977154,False,False,False,False,False,False,False,False,False,True
2022-02-07,sh.601138,11.2,11.24,11.08,11.16,11.11,23121192,258045986.59,3,1,0.45,84.86242635449024,4.50045004544708e-05,1.0,D,D,888,1.0025671929304982,-1.7683465959328126,-4.306632213608963,0.3333333333333254,0.4666666666666674,-4.536862003780717,False,0.8100810081008047,7.4020001999997085,0.0660892874999974,-72.55802019999848,-0.6478394660714151,0.0,11.22,1,-0.07121731650016805,0.004830761878319323,-0.15902713838032456,0.03036169649589393,False,False,False,False,False,False,False,False,False,True
2022-02-08,sh.601138,11.15,11.3,11.14,11.29,11.16,26267973,295168525.97,3,1,1.1649,85.85096716327911,2.544802868231777e-05,1.0,D,D,889,0.6877422719240313,-0.8000000000000229,-2.872062663185393,0.5,0.2500000000000055,-3.7931034482758808,False,-0.0896057347670287,-172.58882569999753,-1.5478818448430274,107.27124570000066,0.9620739524663736,172.58882569999753,11.17,0,-0.057749305080747604,-0.006009084180997659,-0.15123729356834603,0.028654903641009533,False,False,False,False,False,False,False,False,False,True
2022-02-09,sh.601138,11.31,11.43,11.29,11.35,11.29,27106831,307794190.36,3,1,0.5314,86.30721676733552,4.375553588753522e-05,1.0,D,D,890,0.7876179955245334,1.4375561545372897,-0.1768346595932945,0.9374999999999905,0.0625000000000097,-2.3567567567567727,False,0.1771479185119773,-72.86094519999811,-0.6442170221043158,7.0990752000000725,0.0627681273209555,72.86094519999811,11.34,0,-0.04947241974701133,-0.012819939056975427,-0.13933517464329848,0.017564222322725476,False,False,False,False,False,False,False,False,False,True
2022-02-10,sh.601138,11.37,11.43,11.31,11.41,11.35,20191363,229741768.95,3,1,0.5286,86.76346637139193,3.436123349320752e-05,1.0,D,D,891,0.8258172889593807,2.160216021602168,0.8888888888888946,0.4285714285714304,0.5714285714285696,-1.514165473556317,True,0.1762114537444903,-72.98211520000123,-0.641883159190864,6.977905200002397,0.0613711978892031,72.98211520000123,11.32,0,-0.03205136460492164,-0.030706686592435917,-0.13542306136215232,-0.0006576228647199311,False,False,False,False,False,False,False,False,False,True
2022-02-11,sh.601138,11.41,11.42,11.26,11.33,11.41,18304801,207763703.82,3,1,-0.7011,86.1551335659834,3.93514461006772e-05,1.0,D,D,892,0.6344139813504965,2.2401433691756623,2.515723270440273,0.8333333333333358,0.1666666666666642,-0.7869223077257237,True,0.0,46.99830540000284,0.4119045170902966,-112.92173539999898,-0.9896734040315424,0.0,11.38,1,-0.027933599458706992,-0.012436459414295498,-0.16051952942387449,-0.03271851231381073,False,False,False,False,False,False,False,False,False,True
2022-02-14,sh.601138,11.27,11.3,11.18,11.26,11.33,17463488,195957195.93,3,1,-0.6178,85.62284236125093,2.8773168582740816e-05,1.0,D,D,893,0.5829340917216878,0.3542958370239546,1.9801980198020264,0.4375000000000014,0.0624999999999986,-1.267918609210894,True,-0.5295675198587868,-22.754664949999416,-0.2019047466725768,-42.74467005000123,-0.3792783500443765,22.754664949999416,11.25,1,-0.03257254062090109,-0.00969288625991016,-0.1539066911827437,-0.04682527122769542,False,False,False,False,False,False,False,False,False,True
2022-02-15,sh.601138,11.23,11.31,11.18,11.24,11.26,17206704,193476550.14,3,1,-0.1776,85.4707591598988,1.9893428060385743e-05,1.0,D,D,894,0.5725057012440897,-0.7929515418502064,0.8960573476702871,0.6666666666666617,0.2500000000000074,-1.577728246143062,False,-0.2664298401420906,-42.68408504999695,-0.3800898045413797,-22.69407994999877,-0.2020844162956257,42.68408504999695,11.26,0,-0.04581487220311398,-0.012713555890531136,-0.17622616721522033,-0.07650650029991446,False,False,False,False,False,False,False,False,False,True
2022-02-16,sh.601138,11.3,11.36,11.24,11.27,11.24,15872708,179184398.58,3,1,0.2669,85.698883961927,3.9145907436699545e-06,1.0,D,D,895,0.5734573175803084,-1.4899211218229569,-0.4428697962798544,0.4615384615384625,0.5384615384615374,-1.489921121822935,False,0.5338078291815096,-2.8050498499980385,-0.0248234499999826,-62.775065149999854,-0.5555315499999988,2.8050498499980385,11.32,1,-0.03401665322612635,-0.017460140022818482,-0.18135716545749914,-0.09257396333347534,False,False,False,False,False,False,False,False,False,True
2022-02-17,sh.601138,11.25,11.29,11.21,11.25,11.27,13656029,153486748.47,3,1,-0.1775,85.54680076057487,3.7710736469742656e-05,1.0,D,D,896,0.532786991447257,-0.5295675198587979,-0.7048458149779613,0.2499999999999963,0.4999999999999926,-0.9883593235229582,False,-0.1774622892635302,-32.719375,-0.2908388888888888,-32.719375,-0.2908388888888888,32.719375,11.23,0,-0.03658209421103453,-0.009949208665445908,-0.17392066221483193,-0.0978163324824608,False,False,False,False,False,False,False,False,False,True
2022-02-18,sh.601138,11.24,11.29,11.18,11.29,11.25,14007907,157313708.89,3,1,0.3556,85.85096716327914,4.444444444662299e-05,1.0,D,D,897,0.4966777734009617,-0.0888099467140302,-1.40227870289219,0.5,0.5,-1.0336485594897526,True,-0.0888888888888828,-82.7246802499976,-0.7359846997330748,17.225345250000583,0.1532504025800763,82.7246802499976,11.2,0,-0.024533546576149035,-0.001440479397876726,-0.24450200979812853,-0.1666116428003006,False,False,False,False,False,False,False,False,False,True
2022-02-21,sh.601138,11.27,11.41,11.23,11.4,11.29,24306772,275814249.45,3,1,0.9743,86.68742477071588,1.3551815786327914e-05,1.0,D,D,898,0.5428779448826757,0.4448398576512469,-0.3530450132391949,1.0,0.0,-0.6599208095028453,False,-0.1771479185119551,-162.82606564999912,-1.444774318101146,97.04400065000088,0.8610825257320397,162.82606564999912,11.3,0,-0.008661284742185305,0.004252113666347923,-0.29464284258809825,-0.21699205251911913,False,False,False,False,False,False,False,False,False,True
2022-02-22,sh.601138,11.34,11.34,11.19,11.27,11.4,21150212,237674229.73,3,1,-1.1404,85.69888396192701,4.912280701407923e-05,1.0,C,R,899,0.9377539898793454,1.1535048802129744,1.2433392539964672,0.9444444444444456,0.0555555555555544,0.3167898627244314,False,-0.5263157894736858,37.134570350001525,0.3274653470017771,-102.79546534999848,-0.9064855850969884,0.0,11.24,1,-0.014415165066384072,0.012663851581270591,-0.2847647016985929,-0.21303801970383762,False,False,False,False,False,False,False,False,False,True
2022-02-23,sh.601138,11.27,11.35,11.25,11.34,11.27,27850286,315118709.67,3,1,0.6211,86.23117516665948,1.801242237253753e-05,1.0,D,D,900,0.891091170436731,0.1777777777777878,0.2669039145907437,0.5333333333333325,0.0,-0.630428073887912,True,0.0,-102.79546534999848,-0.912115930346038,37.134570350001525,0.3294992932564465,102.79546534999848,11.31,0,-0.03158854453204818,-0.006807359904811516,-0.40794485300849326,-0.2820388378498939,False,False,False,False,False,False,False,False,False,True
2022-02-24,sh.601138,11.31,11.33,11.08,11.2,11.34,36986970,413623774.64,3,1,-1.2346,85.16659275719455,3.209876542653589e-05,1.0,C,R,901,1.1623471850772582,0.4428697962798988,0.6211180124223947,0.9000000000000018,0.0999999999999982,0.1191895113230367,False,-0.2645502645502562,77.21555555000262,0.6827193240495368,-142.6745005499992,-1.2614898368700196,0.0,11.29,1,-0.019401241016614224,-0.006371954859674123,-0.39876226560676975,-0.27577914934954184,False,False,False,False,False,False,False,False,False,True
2022-02-25,sh.601138,11.2,11.28,11.15,11.2,11.2,30398266,341201605.88,3,1,0.0,85.16659275719455,0.0,1.0,D,D,902,1.5331275507820468,-1.754385964912275,-0.4444444444444251,0.4799999999999969,0.0799999999999983,-0.8674101610904206,True,0.0,-32.61839999999891,-0.2912357142857045,-32.61839999999891,-0.2912357142857045,32.61839999999891,11.25,0,-0.0351910791789366,-0.013237128127774889,-0.4095544001707826,-0.27291960028115936,False,False,False,False,False,False,False,False,False,True
2022-02-28,sh.601138,11.18,11.2,11.0,11.17,11.2,25787320,286450160.0,3,1,-0.2679,84.93846795516635,4.285714285812148e-05,1.0,D,D,903,1.2412188531000925,-0.6211180124223503,-0.797165633303798,0.3846153846153793,0.6153846153846206,-0.6872090445577128,False,-0.1785714285714279,-22.57290994999927,-0.2019043823792421,-42.56291504999928,-0.3807058591234282,22.57290994999927,11.14,1,-0.020201682982462832,-0.015112701169130216,-0.43856648428967915,-0.2628104260272853,False,False,False,False,False,False,False,False,False,True
2022-03-01,sh.601138,11.16,11.21,11.1,11.17,11.17,15140310,168799489.0,3,1,0.0,84.93846795516635,0.0,1.0,D,D,904,1.0839275935600814,-1.4991181657848407,-2.017543859649129,0.8500000000000026,0.0999999999999982,-0.8125027749411595,True,-0.0895255147717044,-42.542720049999055,-0.3812071689068015,-22.552714949999057,-0.2020852594085937,42.542720049999055,11.18,0,-0.017535970125748257,-0.010314334486958177,-0.4565664156072924,-0.28434814976966494,False,False,False,False,False,False,False,False,False,True
2022-03-02,sh.601138,11.15,11.23,11.08,11.21,11.17,16368091,182669536.0,3,1,0.3581,85.24263435787061,2.059086840033864e-06,1.0,D,D,905,0.6594612117082476,-0.267857142857153,-0.8873114463176512,0.6363636363636319,0.363636363636368,-0.7508107867963965,False,-0.17905102954342,-92.54802529999849,-0.8300271327354124,27.392005300003348,0.2456682089686399,92.54802529999849,11.11,0,0.016245996430241272,-0.02862442260177056,-0.5125784586430632,-0.3083594775589227,False,False,False,False,False,False,False,False,False,True
2022-03-03,sh.601138,11.23,11.28,11.15,11.2,11.21,18553849,207679152.0,3,1,-0.0892,85.16659275719454,6.066012503802565e-06,1.0,D,D,906,0.7268682116657241,0.0892857142857028,-1.146384479717821,0.8666666666666698,0.1333333333333301,-0.3776938458120216,False,0.1784121320249632,-2.663684849996507,-0.0237193664291763,-62.63370015000015,-0.5577355311665195,2.663684849996507,11.25,1,0.008254178591640793,-0.011809734147195994,-0.5145944060231312,-0.3206345393419687,False,False,False,False,False,False,False,False,False,True
2022-03-04,sh.601138,11.13,11.17,11.07,11.14,11.2,26259755,291625488.0,3,1,-0.5357,84.71034315313814,1.4285714272754824e-05,1.0,R,R,907,0.8368390404492919,0.2685765443151133,-2.220446049250313e-14,0.3846153846153793,0.3846153846153793,-0.4975124378109541,True,-0.6249999999999867,-42.482135049998405,-0.3816903418688087,-22.4921299499984,-0.2020856239892039,42.482135049998405,11.11,0,0.0255918587431192,-0.01930255056701835,-0.547413277288144,-0.33024328928398705,False,False,False,False,False,False,False,False,False,True
2022-03-07,sh.601138,11.08,11.09,10.77,10.82,11.14,49534677,536874992.0,3,1,-2.8725,82.27701193150402,3.141831238506754e-05,1.0,R,R,908,1.2045736326091876,-0.2685765443151355,-0.5357142857142949,0.7000000000000053,0.2999999999999946,-1.0437486120364214,True,-0.5385996409335791,227.7565413000011,2.0555644521660748,-291.9835912999989,-2.6352309684115425,0.0,11.03,1,0.025646540677198626,-0.0229462706501955,-0.53927357106587,-0.3404156813213095,False,False,False,False,False,False,False,False,False,True
2022-03-08,sh.601138,10.77,10.84,10.57,10.6,10.82,39697299,424312128.0,3,1,-2.0333,80.60409671663055,2.8280961179572017e-05,1.0,D,D,909,2.142437018688124,-3.47903657448706,-3.1333930170098445,0.156250000000002,0.0312499999999993,-3.740936791068006,True,-0.4621072088724642,138.3366858500023,1.284463192664831,-201.4934008499995,-1.8708765167130872,0.0,10.78,1,-0.016540125937836936,-0.01392582388295105,-0.35012805880312425,-0.30180886525124107,False,False,False,False,False,False,False,False,False,True
2022-03-09,sh.601138,10.63,10.68,10.0,10.4,10.6,43088165,447065776.0,3,1,-1.8868,79.08326470310922,7.547169822874622e-06,1.0,D,D,910,1.6685018283253796,-5.357142857142849,-5.102954341987465,0.1111111111111089,0.2592592592592607,-5.40781724076388,False,0.2830188679245449,198.65001615000057,1.8687677906867408,-261.12010115000123,-2.456444977892768,0.0,10.6,1,-0.04608045324768184,-0.015035578638943115,-0.3220450761456569,-0.28346637449860923,False,False,False,False,False,False,False,False,False,True
2022-03-10,sh.601138,10.55,10.56,10.35,10.35,10.4,22514019,234813996.0,3,1,-0.4808,78.70305669972888,3.0769230759841726e-05,1.0,D,D,911,1.7521747553721203,-6.642728904847384,-7.225691347011597,0.5882352941176479,0.0735294117647043,-6.797508625711323,False,1.4423076923076872,168.7962760000029,1.5999647014218286,-231.00382599999887,-2.189609725118473,0.0,10.46,1,-0.06424163272887762,-0.019458807799756506,-0.29206021186125963,-0.2631925191813135,False,False,False,False,False,False,False,False,False,True
2022-03-11,sh.601138,10.23,10.33,10.0,10.28,10.35,36551996,370637056.0,3,1,-0.6763,78.17076549499642,2.850241545748755e-05,1.0,D,D,912,0.911226432113927,-4.343807763401131,-7.589285714285721,0.0,0.0476190476190464,-6.802935482418626,False,-1.159420289855062,-80.68498524999738,-0.788709533235556,19.2650402500008,0.1883190640273783,80.68498524999738,10.1,0,-0.05445208221412434,-0.03844888185248385,-0.31032052498416063,-0.261212390685012,False,False,False,False,False,False,False,False,False,True
2022-03-14,sh.601138,10.15,10.33,10.11,10.18,10.28,17106557,175546316.0,3,1,-0.9728,77.41034948823575,3.7354085606566834e-05,1.0,D,D,913,1.426712150836856,-3.0188679245283123,-7.719928186714542,0.8484848484848464,0.1515151515151536,-6.993576404596036,True,-1.2645914396887117,-60.51322514999724,-0.5961894103448004,-0.5432098500008742,-0.0053518211822746,60.51322514999724,10.23,0,-0.0442401111492321,-0.04843420482605476,-0.3103084964590199,-0.2367302134166832,False,False,False,False,False,False,False,False,False,True
2022-03-15,sh.601138,10.19,10.24,9.73,9.75,10.18,43008572,430241984.0,3,1,-4.224,74.1405606591649,3.143418468276593e-05,1.0,D,D,914,0.6681754326103663,-2.115384615384619,-5.914972273567476,0.3181818181818185,0.6818181818181814,-7.446131466496963,True,0.0982318271119719,409.6456972000007,4.020075536800792,-469.9145271999993,-4.61152627281648,0.0,10.08,1,-0.059888119221130354,-0.036026623230024035,-0.3045977375770961,-0.23842931499982045,False,False,False,False,False,False,False,False,False,True
2022-03-16,sh.601138,9.85,9.92,9.42,9.89,9.75,42242691,410175120.0,3,1,1.4359,75.20514306862984,2.564102551394498e-06,1.0,D,D,915,1.5993080169454188,-5.797101449275333,-8.018867924528283,0.0392156862745089,0.0980392156862759,-10.751064121927769,True,1.025641025641022,-69.9124752000008,-0.7097713218274193,10.047545200002835,0.1020055350254095,69.9124752000008,9.75,0,-0.11088609593166276,-0.021676181648408233,-0.07359736669727934,-0.20586601895339407,False,False,False,False,False,False,False,False,False,True
2022-03-17,sh.601138,10.0,10.19,9.97,10.11,9.89,39906750,403211648.0,3,1,2.2245,76.8780582835033,3.0839231561330394e-05,1.0,D,D,916,1.497410901675975,-3.7937743190661233,-4.903846153846136,0.9400000000000012,0.0599999999999987,-8.894108977016247,False,1.1122345803842304,-140.25110054999666,-1.4025110054999663,79.63895555000335,0.7963895555000334,140.25110054999666,10.03,0,-0.08515136559621128,-0.037297613995625145,-0.02029626411408625,-0.1724761051817485,False,False,False,False,False,False,False,False,False,True
2022-03-18,sh.601138,10.1,10.25,10.06,10.2,10.11,79710152,812901354.36,3,1,0.8902,77.5624326895879,7.715133528596319e-06,1.0,D,D,917,1.3517162429354457,-0.6876227897838816,-2.318840579710124,0.6363636363636341,0.3636363636363658,-6.375885539658299,False,-0.0989119683481698,-130.44795049999783,-1.291563866336612,69.45210050000037,0.6876445594059443,130.44795049999783,10.17,0,-0.07294934186657964,-0.028383991466753522,0.08138019481668612,-0.13785418513895986,False,False,False,False,False,False,False,False,False,True
2022-03-21,sh.601138,10.22,10.26,10.05,10.1,10.2,24298276,245949512.74,3,1,-0.9804,76.80201668282723,7.843137258434218e-06,1.0,D,D,918,2.4295849461326218,4.615384615384599,-0.7782101167315036,0.7368421052631534,0.2631578947368465,-5.063291139240511,True,0.1960784313725705,89.42191060000197,0.8749697710372012,-150.45815059999984,-1.4721932544031295,0.0,10.16,1,-0.06866272255593364,-0.02788289303308311,0.09667363905111737,-0.04782964467714168,False,False,False,False,False,False,False,False,False,True
2022-03-22,sh.601138,10.13,10.21,10.1,10.19,10.1,21692483,220372350.65,3,1,0.8911,77.48639108891182,1.0891089108122642e-05,1.0,D,D,919,0.7406269903809946,2.123356926188058,-0.7858546168958647,0.238095238095234,0.1904761904761872,-5.421855979024237,True,0.2970297029702973,-90.48813529999804,-0.8932688578479568,29.451895300000142,0.290739341559725,90.48813529999804,10.12,0,-0.06787536960206086,-0.04615971811723729,0.069479959151874,-0.0496556380854023,False,False,False,False,False,False,False,False,False,True
2022-03-23,sh.601138,10.45,10.51,10.26,10.39,10.19,40081113,416380106.1,3,1,1.9627,79.00722310243317,8.537782154149909e-06,1.0,D,D,920,0.6606547630000711,0.7912957467853587,4.512820512820492,0.8181818181818079,0.1818181818181921,-4.094117647058837,False,2.5515210991167825,28.926825299999926,0.2768117253588509,-91.01320529999644,-0.8709397636363294,0.0,10.41,1,-0.057065596882515335,-0.038764039319791777,0.09143198605915814,-0.049008377141928405,False,False,False,False,False,False,False,False,False,True
2022-03-24,sh.601138,10.42,10.55,10.36,10.39,10.39,30916200,322502233.13,3,1,0.0,79.00722310243317,0.0,1.0,D,D,921,1.1983697582950086,1.8627450980392315,5.055611729019227,0.5200000000000031,0.240000000000002,-1.7726305837863163,False,0.2887391722810273,-1.0278898499988358,-0.0098645858925032,-60.99790514999702,-0.5853925638195491,1.0278898499988358,10.4,1,-0.062512135847549,-0.02126211459336791,0.14833044026756736,-0.03347753270974929,False,False,False,False,False,False,False,False,False,True
2022-03-25,sh.601138,10.39,10.4,10.18,10.22,10.39,27265161,279546118.7,3,1,-1.6362,77.71451589094004,1.1357074115814214e-05,1.0,D,D,922,0.9328172262842616,2.871287128712896,2.769535113748778,0.1578947368421102,0.6842105263157889,-1.3950839897503895,True,0.0,139.10409585000153,1.338826716554394,-200.72599084999848,-1.9319152151106689,0.0,10.29,1,-0.052389004128448935,-0.01993242444297949,0.141934452491834,-0.04479278071497561,False,False,False,False,False,False,False,False,False,True
2022-03-28,sh.601138,10.09,10.26,9.98,10.24,10.22,20872259,211340237.4,3,1,0.1957,77.86659909229216,5.283757344126672e-06,1.0,D,D,923,0.8265633601047333,0.2944062806673475,0.1960784313725705,0.1818181818181855,0.0454545454545443,-2.5553012967200472,True,-1.2720156555773077,-180.4532557500009,-1.7884366278493644,119.39682075000276,1.1833183424182632,180.4532557500009,10.04,0,-0.06929529388036959,-0.01820470611963032,0.15801678612824444,-0.05178041305010295,False,False,False,False,False,False,False,False,False,True
2022-03-29,sh.601138,10.24,10.25,10.07,10.08,10.24,15010423,151930971.98,3,1,-1.5625,76.6499334814751,0.0,1.0,D,D,924,0.6375073929071234,-1.4436958614052142,1.3861386138613874,0.92857142857143,0.07142857142857,-1.9297993583297317,False,0.0,129.40192080000196,1.263690632812519,-190.43816079999985,-1.8597476640624984,0.0,10.19,1,-0.07157185741851158,-0.01168687131917856,0.162515033532026,-0.0610866339410433,False,False,False,False,False,False,False,False,False,True
2022-03-30,sh.601138,10.12,10.22,10.08,10.2,10.08,24617157,250017063.49,3,1,1.1905,77.5624326895879,2.3809523813644876e-05,1.0,D,D,925,0.4585586138886543,-2.9836381135707524,-1.079489695780156,0.0555555555555544,0.0555555555555544,-2.9556175989217226,True,0.3968253968253954,-110.47814039999986,-1.0916812292490106,49.441900400000144,0.4885563280632425,110.47814039999986,10.15,0,-0.08165918551543871,-0.01592362558572502,0.17411486325174552,-0.06269243577452954,False,False,False,False,False,False,False,False,False,True
2022-03-31,sh.601138,10.15,10.23,10.14,10.15,10.2,19683014,200293588.69,3,1,-0.4902,77.18222468620756,3.92156864031934e-06,1.0,D,D,926,0.7426801571744596,-0.195694716242667,-1.8286814244465988,0.8571428571428481,0.1428571428571519,-1.320563053257895,False,-0.4901960784313597,-30.49792499999964,-0.3004721674876811,-30.49792499999964,-0.3004721674876811,30.49792499999964,10.17,0,-0.06245227730874514,-0.027645849363868602,0.19526525869266464,-0.0524631137308319,False,False,False,False,False,False,False,False,False,True
2022-04-01,sh.601138,10.07,10.21,10.02,10.18,10.15,25710266,260120647.1,3,1,0.2956,77.41034948823577,3.34975369483681e-05,1.0,D,D,927,0.5928112294275273,-0.87890625,-2.309913378248329,0.1111111111111089,0.8888888888888911,-1.3029949436017207,True,-0.7881773399014746,-140.39246554999818,-1.394165497020836,79.49759055,0.7894497571996028,140.39246554999818,10.05,0,-0.06575759904340928,-0.027992400956590613,0.18859098280863296,-0.05121735093401203,False,False,False,False,False,False,False,False,False,True
2022-04-06,sh.601138,10.15,10.27,10.11,10.2,10.18,23582823,240200748.85,3,1,0.1965,77.5624326895879,3.634577603384148e-05,1.0,D,D,928,0.7749807338195848,0.9920634920634884,-0.3913894324853229,0.8421052631578898,0.1578947368421102,-0.5470887065259777,False,-0.2946954813359492,-80.52342524999744,-0.793334238916231,19.426600249998906,0.191395076354669,80.52342524999744,10.25,0,-0.04783909266865616,-0.038336849880715285,0.19268250415721133,-0.0522181583677892,False,False,False,False,False,False,False,False,False,True
2022-04-07,sh.601138,10.17,10.21,10.06,10.06,10.2,24786303,251098719.34,3,1,-1.3725,76.49785028012298,4.901960782710546e-05,1.0,D,D,929,0.7397890093236387,0.0,-0.390625,0.5624999999999987,0.4375000000000014,-0.0489955903968608,True,-0.2941176470588225,79.51778555000021,0.7818857969518211,-140.37227054999795,-1.380258314159272,0.0,10.17,1,-0.02651436088925485,-0.03078693301092994,0.12077523437258542,-0.0921047016959482,False,False,False,False,False,False,False,False,False,True
2022-04-08,sh.601138,10.06,10.16,9.94,10.15,10.06,26106070,262358567.7,3,1,0.8946,77.18222468620758,3.2206759449260325e-05,1.0,D,D,930,0.796162425813592,-0.8866995073891437,-0.1984126984126866,0.0,0.2666666666666722,-1.1593633326782982,True,0.0,-120.36207044999956,-1.1964420521868744,59.54797545000044,0.5919281853876783,120.36207044999956,10.07,0,-0.017256560066051918,-0.03368683616036294,0.09628782260861368,-0.11602738536071233,False,False,False,False,False,False,False,False,False,True
